route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_desc,route_url,continuous_pickup,continuous_drop_off,competent_authority,contract
eb9aec68402ff32abbb1c87e59f19c15,TARTUMAA_10230847,838,(Mandli) - Mehikoorma - Võnnu - Luunja kool - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>MANDLI, JÕEPERA, PIHUSTE ja PIIROJA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
91adfba4598daebddfab661827c9e6c2,TARTUMAA_10230847,516,Tartu - Ulila - Puhja - Rannu - Annikoru - Elva,3,3bb5db,000000,,,,,Tartumaa,
74a442ef4c5a48fd0974aeef72a18d74,TARTUMAA_10230847,724,Tartu - Vedu - Maarja-Magdaleena - (Palamuse),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>VARESE, RILLO, KAIAVERE, PIMEDATE, LAUDA, KUIVATI, METSAVAHE, METSAVAHI, LUUA, SÄÄSKÜLA, RAADIVERE ja PALAMUSE  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 15:30, telefon 5213555",,,,Tartumaa,
aec4855f40f6632ea23059cf929717da,TARTUMAA_10230847,307,Kambja - Aarike - Ülenurme keskus - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
2c55b870bf81a483cb67ff56224ceb0b,TARTUMAA_10230847,449,Tartu - Arbimäe - Elva -(Illi suvilad) - (Elva),3,3bb5db,000000,"Käigus ka riigipühadel<br>LOOTUSE, ILLI, LAARI ja ILLI SUVILAD peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
f919a209ddbc3d1900814ea16fd2fccf,TARTUMAA_10230847,421,Tartu - Nõgiaru - Nõo - Nõgiaru - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
52b7121c16ff11a5dd7e5860d99f1315,TARTUMAA_10230847,801,Tartu - Võnnu - Saki - (Mehikoorma),3,3bb5db,000000,"AHUNAPALU, KÕIVUSAARE, PARAPALU, KERO, JÄRVE, MANDLI, JÕEPERA, PIHUSTE, PIIROJA, LATIKA ja MEHIKOORMA  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 14:10, telefon 5213555",,,,Tartumaa,
e6ba4a741b67fd2a2163381cbef828cd,TARTUMAA_10230847,357,Kambja park - Tartu,3,3bb5db,000000,,,,,Tartumaa,
3b6a63d5fd8121e820a5191ae40a3b79,TARTUMAA_10230847,436,Tartu - Nõo - Peedu - Elva - Laguja - (Päidla),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>KALMEMÄE, ASULA ja PÄIDLA  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:25, telefon 5213555",,,,Tartumaa,
1d7f0c6ac873a625ab2fabe86b92f900,TARTUMAA_10230847,526,Ristimäe - Puhja - Ulila - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
7670795561b65100a2d1e8d67030d363,TARTUMAA_10230847,718,Tartu - Koosa - Alatskivi - (Nina) - Kallaste - (Pala),3,3bb5db,000000,"ROOTSIKÜLA, NINA, TEDREKÜLA, KODAVERE KIRIK, KODAVERE, PUNIKVERE, KADRINA MÕIS, PIIRI, METSANURGA, PALA MÕIS ja PALA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 18:15, telefon 5213555",,,,Tartumaa,
7fa71a0fc16b937910497ffe2fd9ccc3,TARTUMAA_10230847,466,Tartu - Nõo - Arbimäe - Elva,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
15aca1f0dd9324e22c43e36f6743b373,TARTUMAA_10230847,733,Tartu - Vasula - Lähte - Äksi keskus - Palamuse - Jõgeva,3,3bb5db,000000,,,,,Tartumaa,
c69c5067c85549992e722e6ba1f1f004,TARTUMAA_10230847,414,Tartu - Peedu - Elva - Rõngu - Valguta - Elva - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
827e01aec8baee7581ca7891a3d13b94,TARTUMAA_10230847,522,Tartu - Puhja - Annikoru - Rannu - Rõngu - Elva,3,3bb5db,000000,,,,,Tartumaa,
d1cda457c777beec0f4313efb2739574,TARTUMAA_10230847,852,Tartu - Kaagvere - Võnnu,3,3bb5db,000000,,,,,Tartumaa,
3128ced1a6ac64e17e35b6db4e767546,TARTUMAA_10230847,430,Tartu - Nõo - Arbimäe - Elva - Illi suvilad,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
1ca6c4bae618b99e533149e6e058e8ca,TARTUMAA_10230847,214,Ignase - Uniküla rist - Roiu - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>TUIGO TEE ja TUIGO peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
56e6ab8c351cf0a2bbfc9cb99bc86bce,TARTUMAA_10230847,603,Tartu - Kärkna - Lähte - (Õvi) - Kärkna - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
8783d7b0256dccc818b78c2ef300e4d5,TARTUMAA_10230847,525,Tartu - Ulila - Puhja - Annikoru - Rannu - Elva - Tartu,3,3bb5db,000000,,,,,Tartumaa,
dcf4d119be0a3552c4b681e8350ec554,TARTUMAA_10230847,802,(Ahunapalu) - Lääniste - Võnnu - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>AHUNAPALU, AGALI, LIISPÕLLU, METSAVAHE, KÕNNURING, PADARI ja TULBA  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
0a33c38f1ca0cbd6846f91e3977823da,TARTUMAA_10230847,440,Tartu - Peedu - Elva - Rõngu - Rannu - Elva - Peedu - Tartu,3,3bb5db,000000,"SALULAANE, PÜHASTE, PURTSI ja ÜLEJÕE  peatusi teenindatakse ainult nõudmisel. Sisenemisel ettetellimine hiljemalt kell 15:20 telefon 5213555",,,,Tartumaa,
b751cf2cad893d252bbd9fb85daa2dcc,TARTUMAA_10230847,329,Kammeri - Kambja - Tartu,3,3bb5db,000000,Käigus reedestel koolipäevadel,,,,Tartumaa,
2dbeeb46fe5204dd2c6a548c7c1432c8,TARTUMAA_10230847,321,Tartu - Kambja - Vissi - Kammeri - (Koidu),3,3bb5db,000000,"Käigus esmaspäevastel koolipäevadel<br>KAVANDU ja KOIDU peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 06:00, telefon 5213555",,,,Tartumaa,
4a3e48f6df54dceb070ab34b241ccfd6,TARTUMAA_10230847,224,Reola - Tõrvandi - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
b911e63a9c31d8ada467244da502d1fd,TARTUMAA_10230847,306,Tartu - Kambja park - Kaatsi - Suure-Kambja - (Koidu),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>VEDUSILLA, LUBJA, PAALIMÄE, RAANITSA, VISSI, PUNTUSE, KAMMERI, KAVANDU ja KOIDU peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:15, telefon 5213555",,,,Tartumaa,
6f588a7d251f085c9c8b84d1f4d49275,TARTUMAA_10230847,428,Tartu - Nõgiaru - Keeri - Nõgiaru - Tartu,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
35f56205c562f90b3e64dff12534f97b,TARTUMAA_10230847,401,Tartu - Elva (kiirliin),3,3bb5db,000000,,,,,Tartumaa,
64328956816d7e4353a19f62e288dbd2,TARTUMAA_10230847,605,Tartu - Lähte - Maarja-Magdaleena - Lähte - Tartu,3,3bb5db,000000,,,,,Tartumaa,
eca37c332e26d7217fe53ce7941309b9,TARTUMAA_10230847,211,Tartu - Roiu - Melliste - Võnnu - (Karja),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>TERIKESTE, UUS-LÄÄNISTE, LÄÄNISTE, TULBA ja KARJA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 10:05, telefon 5213555",,,,Tartumaa,
21e651252304a8df1f76ea1ea79c50ca,TARTUMAA_10230847,711,Tartu - Kallaste - Assikvere - Pala - Alatskivi - Varnja - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
07b25990b93436e987cf98417c1a08a7,TARTUMAA_10230847,325,Tartu - Kambja - Pangodi - Otepää,3,3bb5db,000000,,,,,Tartumaa,
965ee7404abe849f47c840e08b4ffde4,TARTUMAA_10230847,237,Roiu kauplus - Tartu,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
41c56b15abb87b106358506beae0db31,TARTUMAA_10230847,915,(Meleski) - Verevi küla - Puhja kool - Ulila - Puhja kool,3,3bb5db,000000,Käigus koolipäevadel,,,,Tartumaa,
69de67d1f10f19ced8c587c481e6b473,TARTUMAA_10230847,422,Elva - Peedu - Nõo - Nõgiaru - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
a96719d6c6821777993f46b4e566ba74,TARTUMAA_10230847,360,Tartu - Eerika - Tõrvandi - Ülenurme keskus - Männi,3,3bb5db,000000,,,,,Tartumaa,
5a7f01a6624d40827535229b1b0f1702,TARTUMAA_10230847,425,Tartu - Nõgiaru - Meeri - Vana-Nõo - Luke - Aarike - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>TABULI ja NÕO HOOLDEKODU peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 14:00, telefon 5213555",,,,Tartumaa,
f6d0185de023af89abac3c52c330c8e9,TARTUMAA_10230847,805,(Lääniste) - Võnnu - Tartu,3,3bb5db,000000,"Käigus ka riigipühadel<br>LÄÄNISTE, UUS-LÄÄNISTE ja TERIKESTE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
04e57103688f2920a7aaea5dab05dcaa,TARTUMAA_10230847,804,Tartu - Võõpste - Tartu,3,3bb5db,000000,"TUULE, TANI ja VIIRA METSAVAHT peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:45, telefon 5213555",,,,Tartumaa,
2d935d7c12bc9943dab683405d363634,TARTUMAA_10230847,474,Tartu - Nõo - Arbimäe - Elva - (Annikoru) - (Rannu),3,3bb5db,000000,"MAJALA, SAKSJAAGU, SOOVA, ANNIKORU, KOLGANURME,KULLI, KUUSIKU ja RANNU  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 16:30, telefon 5213555",,,,Tartumaa,
e3bc9413ea4be7be74f12bc669c96d45,TARTUMAA_10230847,818,Tartu - Tordi - Viira - Kavastu - Luunja kool - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
564dd2be214e88a8a9febe5ff1ca5778,TARTUMAA_10230847,848,Tartu - Võnnu - (Võõpste),3,3bb5db,000000,"KURISTA MÕIS, ROOKSE, HIIEPÄRNA, TORNIMÄE, ALVIMI, VIIRA METSAVAHT, TANI, TUULE ja VÕÕPSTE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 18:25, telefon 5213555",,,,Tartumaa,
4fa5f3984cde3e88094ffa84ca150d46,TARTUMAA_10230847,309,Ringtee - Lätiküla - Unipiha - Kambja - Tartu,3,3bb5db,000000,Käigus koolipäevadel,,,,Tartumaa,
b6ae25f2338bbf38b6d0d5aef5e0b973,TARTUMAA_10230847,610,Tartu - Kärkna - Lähte - Kärkna - Tartu,3,3bb5db,000000,"KRUUSA, NÕELA TEE, ÕVI, KASSI ja KÄMARA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 10:50, telefon 5213555",,,,Tartumaa,
114bf6ccf48984a8d380a90d19e2cb47,TARTUMAA_10230847,463,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
cddbbc13a2ce9a1e0d899d532d8ad45f,TARTUMAA_10230847,764,Tartu - Tammistu - Alatskivi - Kolkja - Tammistu - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>TÄHEMAA KOOL, TÄHEMAA KAUPLUS, TÄHEMAA SIDE ja VIIRA KÕRTS peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 09:00, telefon 5213555",,,,Tartumaa,
e8b5340b0742d9c040e57512530db242,TARTUMAA_10230847,611,Tartu - Lähte - Äksi keskus - Lähte - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
908c52bac4c922dbab1bcdab04e3833a,TARTUMAA_10230847,433,Rukki - Elva - Luke - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
f852bcda8310fd9725f31570c95555ff,TARTUMAA_10230847,613,Tartu - Lähte - Äksi keskus - Tabivere - Tartu,3,3bb5db,000000,,,,,Tartumaa,
1e56e53bbef05414b4b76178c5f68a1a,TARTUMAA_10230847,609,Tartu - Lähte - Kärkna - Tartu,3,3bb5db,000000,,,,,Tartumaa,
e1484b0f3d643d97c66976e250040298,TARTUMAA_10230847,751,Tartu - Koosa - Alatskivi - Kallaste,3,3bb5db,000000,,,,,Tartumaa,
eea2b4a4171902ef431946adfb729d04,TARTUMAA_10230847,461,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,000000,,,,,Tartumaa,
67bc8591d02fa63f93fa5ecf3e6fd78b,TARTUMAA_10230847,813,Tartu - Järvselja - Laaksaare sadam - Mehikoorma - Tartu,3,3bb5db,000000,Käigus 01.05.-30.09.<br>Käigus ka vastava nädalapäeva riigipühadel,,,,Tartumaa,
350f8e4d0fe999fb3ee21f5284a2024a,TARTUMAA_10230847,538,Tartu - Tõrvandi - Ülenurme Gümnaasium - Ringtee,3,3bb5db,000000,Käigus koolipäevadel,,,,Tartumaa,
a521cf209107a9b0ccee53c67fdcdf3e,TARTUMAA_10230847,709,Tartu - Koosa - Alatskivi - Kallaste - Pala - (Assikvere),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>NÕVA TEE, NAUTRASI ja SÕÕRU peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 11:30, telefon 5213555",,,,Tartumaa,
4c047a845c6263fd65baf20d8c96ce05,TARTUMAA_10230847,907,(Kaarlijärve) -  Rannu - Annikoru - Elva,3,3bb5db,000000,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel<br>KAARLIJÄRVE, ALAKEERDI, RANNU APTEEK ja LÜLLE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 11:40, telefon 5213555",,,,Tartumaa,
51d0228d1d8e2f17a35a316d2698ed66,TARTUMAA_10230847,730,Tartu - Kõrveküla - Vara - Välgi - Kärgandi tee - Vara - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>VEDU KESKUS peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 10:00, telefon 5213555",,,,Tartumaa,
a80aa9a76411e3e6f847f728abdd815c,TARTUMAA_10230847,120,Tartu - Laeva - Siniküla,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
486721915202c4f5b8f606fb5604352c,TARTUMAA_10230847,458,Tartu - Nõo - Peedu - Elva - Annikoru - Rannu - Puhja - Tartu,3,3bb5db,000000,,,,,Tartumaa,
efe733fbe656fa668c11b9b9041151c1,TARTUMAA_10230847,719,(Nina) - Alatskivi kool - Varnja - Koosa - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel>br>NINA ja ROOTSIKÜLA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
f477e9cb851c9b3b011d2b5fd74bd550,TARTUMAA_10230847,803,Tartu - Pilka - Koosa - Varnja - Alatskivi kool - Kallaste,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
b4de57abb2245023e66d986bf9c9a673,TARTUMAA_10230847,823,Tartu - Luunja kool - Kavastu - Tammistu - Pilka - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
c93dd9d209fc0da5f94a7b30e6847841,TARTUMAA_10230847,531,Tõrvandi tee - Rehe - Aia - Lemmatsi - Tartu,3,3bb5db,000000,Käigus koolipäevadel,,,,Tartumaa,
52f2e0726a3bc16484d4938800a9aeec,TARTUMAA_10230847,935,Kureküla - Rannu - Annikoru - Elva,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
b03b6ba60db627f30dd41b5a7bdaa937,TARTUMAA_10230847,712,(Kodavere kirik) - Kallaste - Alatskivi - Koosa - Tartu,3,3bb5db,000000,"Käigus ka vastava nädalapäeva riigipühadel<br>KODAVERE KIRIK ja TEDREKÜLA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 10:05, telefon 5213555",,,,Tartumaa,
9046ecfe3e30346df77ff7675ffc828f,TARTUMAA_10230847,444,Tartu - Elva (ekspressliin),3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
25f67c417307e5be2c66d9b7fbfec040,TARTUMAA_10230847,328,Tartu - Tõrvandi - Külitse järve - Haage - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
57498a4275c8fa92eabe8d749b1aeedb,TARTUMAA_10230847,739,Jõgeva - Lähte - Vasula - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
9d0870877a2d0f212dafdd8e1c1e41fe,TARTUMAA_10230847,923,Tähemaa side  - Koosa - Alatskivi,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
009b95ea8195d2af566a7952325990f3,TARTUMAA_10230847,511,Tartu - Ilmatsalu kool - Ulila - Puhja - Ristimäe,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
0639bb76c55379de1b2bd16cab83f50a,TARTUMAA_10230847,475,Tartu - Nõo - Arbimäe - Elva,3,3bb5db,000000,,,,,Tartumaa,
7ecae8eb3ef9732c32964e008ff81922-1,10867071,LP,Laaksaare - Piirissaare (hõljuk),4,8bb4c5,000000,Teenindab hõljuk,,,,Tartumaa,
c2cb345757b91cbb903d93fa751e8aee,TARTUMAA_10230847,602,(Õunaaia) - Vasula - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>ÕUNAAIA peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
76f37a15c77d13c774a04dd009936be8,TARTUMAA_10230847,101,Tartu - Laeva - Tabivere - Lähte - Tammistu - (Tähemaa side),3,3bb5db,000000,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel<br>MÕRU, TAABRI, SARAPUU, AAVIKU, LONDI, PÕDRA TEE, LAANEMETSA, PUUSEPA RIST, TÄHEMAA KOOL, TÄHEMAA KAUPLUS ja TÄHEMAA SIDE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 11:15, telefon 5213555",,,,Tartumaa,
bdd0e05ee96e8c01fb64750248bea3ac,TARTUMAA_10230847,221,(Roiu) - Sillaotsa - Roiu - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>SUUREKIVI peatuses ootab buss esmaspäevast reedeni ära liini 910<br>ROIU peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
c388f9d79c55c9f33bda6cfe5115112f,TARTUMAA_10230847,405,Tartu - Nõo - Peedu - Elva,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
79cba628897f121481c67981fabd53de,TARTUMAA_10230847,437,(Päidla) - Laguja - Elva - Arbimäe - Nõo - Tartu,3,3bb5db,000000,"Ei ole käigus riigipühadel<br>PÄIDLA, ASULA ja KALMEMÄE  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
9ce6b2b198530e86e54618945516e84a,TARTUMAA_10230847,442,Elva - Hellenurme - Rõngu - Elva - Arbimäe - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
0afd267e2df2b6436902dda28a51a998,TARTUMAA_10230847,704,Pala - Kokora - Kallaste - Alatskivi - Koosa - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
007fd9a5529a493fcd869c90c6c15cd6,TARTUMAA_10230847,601,Tartu - Äksi keskus - Tabivere - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
0a7d27b167677323be9fe300e480e125,TARTUMAA_10230847,234,Tartu - Roiu kauplus - Tuigo - Kaagvere - Luunja kool - Tartu,3,3bb5db,000000,Käigus 16.06. - 31.08.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
6fa70c7ee02af9f0e0cd42c9890ad31e,TARTUMAA_10230847,608,Tartu - Lähte - Äksi keskus - Vedu keskus - (Kobratu),3,3bb5db,000000,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel<br>NURGA, ROOSIMÄE, SOEKÜLA ja KOBRATU peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 11:40, telefon 5213555",,,,Tartumaa,
94903bc802b16d2bb4db9b8a49e69141,TARTUMAA_10230847,758,Sadala - Torma - Voore - Vedu - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
14980140a8c58e5c4006e620661b0ae8,TARTUMAA_10230847,352,Tartu - Tõrvandi - Kambja - Unipiha - Tartu,3,3bb5db,000000,,,,,Tartumaa,
b384647acb53cadf7a4557a83e5d6b23,TARTUMAA_10230847,469,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
a63aa95ba52e0788dfc6ca73c60cd5cb,TARTUMAA_10230847,217,Tartu - Lange - Ignase - Roiu - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
6cc01bf44be8d17c1da9eaa0f6079f26,TARTUMAA_10230847,707,Tartu - Varnja - Nina - Kallaste - Kokora - Alatskivi,3,3bb5db,000000,Ei ole käigus riigipühadel<br>ALATSKIVI KOOL peatuses võimalik ümber istuda liinile 702,,,,Tartumaa,
cefb1589843a83ecb10644ea8776cb30,TARTUMAA_10230847,311,Tooma - Nõo - Lennujaam - Tõrvandi  - Tartu,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
7127a979009e86f7d5533688faeb57d9,TARTUMAA_10230847,849,Tartu - Mäksa - Võõpste - Melliste - Roiu - Tartu,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
410888ecac0589f2defadce7ccf0ddd5,TARTUMAA_10230847,702,Alatskivi - Varnja - Koosa - Tartu,3,3bb5db,000000,ALATSKIVI KOOL peatuses ootab buss ära reisijad liinilt 707,,,,Tartumaa,
9c3539042481e88bcc3f083fcb9e855c,TARTUMAA_10230847,934,Kureküla - Rannu - Annikoru - Elva,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
50c813d781a0fc9530c67f9ba276d2aa,TARTUMAA_10230847,745,Tartu - Vasula - Lähte - Äksi keskus - Tabivere - (Laeva),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>VOLDI, TOOMINGA, KÕDUKÜLA, KOOLI, KOOGI, KÕNNUJÕE, VESKE, MÄEMAA, VÄÄNIKVERE, JÕEÄÄRE ja LAEVA peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 15:15, telefon 5213555",,,,Tartumaa,
69061ab42702263560285ccdb97eb3b0,TARTUMAA_10230847,840,Tartu - Pilka - Kavastu - (Kikaste),3,3bb5db,000000,"Ei ole käigus riigipühadel<br>LALLI, VIIRA, SÕSTRA ja KIKASTE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:30, telefon 5213555",,,,Tartumaa,
0de1a87022d5f5335e9381d5d04e444f,TARTUMAA_10230847,749,Tartu - Vasula - Maarja-Magdaleena - Vasula - Tartu,3,3bb5db,000000,,,,,Tartumaa,
66460a76c2ea48337a0e4a9a1fdab422,TARTUMAA_10230847,732,Tartu - Vasula - Lähte - Äksi keskus - Tabivere park,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
0361d87dfbb06dda445d66cf0958194f,TARTUMAA_10230847,359,Kambja park - Ülenurme keskus - Tõrvandi - Tartu,3,3bb5db,000000,,,,,Tartumaa,
2f3d359362f533e093baffb001efa7e1,TARTUMAA_10230847,308,Elva - Laguja - Otepää - Pangodi - Kambja - Tõrvandi - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
39cb1684e6faa59108eadcc4ba3e64c2,TARTUMAA_10230847,807,Tartu - Mehikoorma - Laaksaare sadam - Arusoo - Tartu,3,3bb5db,000000,Käigus ka vastava nädalapäeva riigipühadel,,,,Tartumaa,
7070f5a9ede01d9ff7bc6689065e7b79-1,TARTUMAA_10230847,765,(Pala) - Kallaste - Alatskivi - Kolkja - Koosa - Tartu,3,3bb5db,000000,"Käigus ka riigipühadel<br>PALA, PALA MÕIS, METSANURGA, PIIRI, KADRINA MÕIS, KADRINA, LÜMATI, ÄTENIIDU, RANNA, SASSUKVERE, POOTSMANI, KODAVERE KIRIK ja TEDREKÜLA teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555",,,,Tartumaa,
4145fabf221a4153defd7a06e80b2109,TARTUMAA_10230847,821,Tartu - Roiu - Kulpna - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
027809f6fec195d151ec512b08ad19cf,TARTUMAA_10230847,343,Tartu - Lennujaam - Uhti keskus - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
971707194960b4d6a95ac2eb7a5e16cd,TARTUMAA_10230847,408,Lääne - Kureküla - Rannu - Annikoru - Elva - Tartu,3,3bb5db,000000,Ei ole käigus riigipühadel,,,,Tartumaa,
4ab3a588312b9b6dce364e63f42b6f76,TARTUMAA_10230847,903,Lähte - Tabivere park - Laeva,3,3bb5db,000000,Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel,,,,Tartumaa,
eb7a4de330f866a0acdbdb0e072c7b16,TARTUMAA_10230847,431,Elva - Illi suvilad - Elva - Arbimäe - Nõo - Tartu,3,3bb5db,000000,Käigus ka riigipühadel,,,,Tartumaa,
900c76c19631e51c9f7f2f5cc716db6c,TARTUMAA_10230847,521,Tartu - Ilmatsalu kool - Laeva - Puurmani - Põltsamaa,3,3bb5db,000000,,,,,Tartumaa,
7ecae8eb3ef9732c32964e008ff81922,10867071,LP,Laaksaare - Piirissaare (laev),4,8bb4c5,000000,,,,,Tartumaa,
